county_num_2020;county_name_2020;muni_num_2020;muni_name_2020;year;muni_name_old;muni_num_old
03;OSLO;0301;OSLO;2002;OSLO;0301
03;OSLO;0301;OSLO;2003;OSLO;0301
03;OSLO;0301;OSLO;2004;OSLO;0301
03;OSLO;0301;OSLO;2005;OSLO;0301
03;OSLO;0301;OSLO;2006;OSLO;0301
03;OSLO;0301;OSLO;2007;OSLO;0301
03;OSLO;0301;OSLO;2008;OSLO;0301
03;OSLO;0301;OSLO;2009;OSLO;0301
03;OSLO;0301;OSLO;2010;OSLO;0301
03;OSLO;0301;OSLO;2011;OSLO;0301
03;OSLO;0301;OSLO;2012;OSLO;0301
03;OSLO;0301;OSLO;2013;OSLO;0301
03;OSLO;0301;OSLO;2014;OSLO;0301
03;OSLO;0301;OSLO;2015;OSLO;0301
03;OSLO;0301;OSLO;2016;OSLO;0301
03;OSLO;0301;OSLO;2017;OSLO;0301
03;OSLO;0301;OSLO;2018;OSLO;0301
03;OSLO;0301;OSLO;2019;OSLO;0301
11;ROGALAND;1101;EIGERSUND;2002;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2003;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2004;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2005;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2006;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2007;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2008;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2009;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2010;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2011;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2012;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2013;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2014;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2015;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2016;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2017;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2018;EIGERSUND;1101
11;ROGALAND;1101;EIGERSUND;2019;EIGERSUND;1101
11;ROGALAND;1103;STAVANGER;2002;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2003;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2004;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2005;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2006;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2007;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2008;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2009;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2010;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2011;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2011;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2012;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2012;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2013;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2013;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2014;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2014;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2015;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2015;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2016;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2016;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2017;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2017;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2018;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2018;RENNESØY;1142
11;ROGALAND;1103;STAVANGER;2019;FINNØY;1141
11;ROGALAND;1103;STAVANGER;2019;RENNESØY;1142
11;ROGALAND;1106;HAUGESUND;2002;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2003;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2004;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2005;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2006;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2007;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2008;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2009;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2010;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2011;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2012;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2013;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2014;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2015;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2016;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2017;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2018;HAUGESUND;1106
11;ROGALAND;1106;HAUGESUND;2019;HAUGESUND;1106
11;ROGALAND;1108;SANDNES;2002;SANDNES;1102
11;ROGALAND;1108;SANDNES;2003;SANDNES;1102
11;ROGALAND;1108;SANDNES;2004;SANDNES;1102
11;ROGALAND;1108;SANDNES;2005;SANDNES;1102
11;ROGALAND;1108;SANDNES;2006;SANDNES;1102
11;ROGALAND;1108;SANDNES;2007;SANDNES;1102
11;ROGALAND;1108;SANDNES;2008;SANDNES;1102
11;ROGALAND;1108;SANDNES;2009;SANDNES;1102
11;ROGALAND;1108;SANDNES;2010;SANDNES;1102
11;ROGALAND;1108;SANDNES;2011;SANDNES;1102
11;ROGALAND;1108;SANDNES;2011;FORSAND;1129
11;ROGALAND;1108;SANDNES;2012;SANDNES;1102
11;ROGALAND;1108;SANDNES;2012;FORSAND;1129
11;ROGALAND;1108;SANDNES;2013;SANDNES;1102
11;ROGALAND;1108;SANDNES;2013;FORSAND;1129
11;ROGALAND;1108;SANDNES;2014;SANDNES;1102
11;ROGALAND;1108;SANDNES;2014;FORSAND;1129
11;ROGALAND;1108;SANDNES;2015;SANDNES;1102
11;ROGALAND;1108;SANDNES;2015;FORSAND;1129
11;ROGALAND;1108;SANDNES;2016;SANDNES;1102
11;ROGALAND;1108;SANDNES;2016;FORSAND;1129
11;ROGALAND;1108;SANDNES;2017;SANDNES;1102
11;ROGALAND;1108;SANDNES;2017;FORSAND;1129
11;ROGALAND;1108;SANDNES;2018;SANDNES;1102
11;ROGALAND;1108;SANDNES;2018;FORSAND;1129
11;ROGALAND;1108;SANDNES;2019;SANDNES;1102
11;ROGALAND;1108;SANDNES;2019;FORSAND;1129
11;ROGALAND;1111;SOKNDAL;2002;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2003;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2004;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2005;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2006;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2007;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2008;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2009;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2010;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2011;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2012;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2013;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2014;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2015;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2016;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2017;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2018;SOKNDAL;1111
11;ROGALAND;1111;SOKNDAL;2019;SOKNDAL;1111
11;ROGALAND;1112;LUND;2002;LUND;1112
11;ROGALAND;1112;LUND;2003;LUND;1112
11;ROGALAND;1112;LUND;2004;LUND;1112
11;ROGALAND;1112;LUND;2005;LUND;1112
11;ROGALAND;1112;LUND;2006;LUND;1112
11;ROGALAND;1112;LUND;2007;LUND;1112
11;ROGALAND;1112;LUND;2008;LUND;1112
11;ROGALAND;1112;LUND;2009;LUND;1112
11;ROGALAND;1112;LUND;2010;LUND;1112
11;ROGALAND;1112;LUND;2011;LUND;1112
11;ROGALAND;1112;LUND;2012;LUND;1112
11;ROGALAND;1112;LUND;2013;LUND;1112
11;ROGALAND;1112;LUND;2014;LUND;1112
11;ROGALAND;1112;LUND;2015;LUND;1112
11;ROGALAND;1112;LUND;2016;LUND;1112
11;ROGALAND;1112;LUND;2017;LUND;1112
11;ROGALAND;1112;LUND;2018;LUND;1112
11;ROGALAND;1112;LUND;2019;LUND;1112
11;ROGALAND;1114;BJERKREIM;2002;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2003;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2004;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2005;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2006;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2007;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2008;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2009;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2010;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2011;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2012;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2013;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2014;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2015;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2016;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2017;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2018;BJERKREIM;1114
11;ROGALAND;1114;BJERKREIM;2019;BJERKREIM;1114
11;ROGALAND;1119;HÅ;2002;HÅ;1119
11;ROGALAND;1119;HÅ;2003;HÅ;1119
11;ROGALAND;1119;HÅ;2004;HÅ;1119
11;ROGALAND;1119;HÅ;2005;HÅ;1119
11;ROGALAND;1119;HÅ;2006;HÅ;1119
11;ROGALAND;1119;HÅ;2007;HÅ;1119
11;ROGALAND;1119;HÅ;2008;HÅ;1119
11;ROGALAND;1119;HÅ;2009;HÅ;1119
11;ROGALAND;1119;HÅ;2010;HÅ;1119
11;ROGALAND;1119;HÅ;2011;HÅ;1119
11;ROGALAND;1119;HÅ;2012;HÅ;1119
11;ROGALAND;1119;HÅ;2013;HÅ;1119
11;ROGALAND;1119;HÅ;2014;HÅ;1119
11;ROGALAND;1119;HÅ;2015;HÅ;1119
11;ROGALAND;1119;HÅ;2016;HÅ;1119
11;ROGALAND;1119;HÅ;2017;HÅ;1119
11;ROGALAND;1119;HÅ;2018;HÅ;1119
11;ROGALAND;1119;HÅ;2019;HÅ;1119
11;ROGALAND;1120;KLEPP;2002;KLEPP;1120
11;ROGALAND;1120;KLEPP;2003;KLEPP;1120
11;ROGALAND;1120;KLEPP;2004;KLEPP;1120
11;ROGALAND;1120;KLEPP;2005;KLEPP;1120
11;ROGALAND;1120;KLEPP;2006;KLEPP;1120
11;ROGALAND;1120;KLEPP;2007;KLEPP;1120
11;ROGALAND;1120;KLEPP;2008;KLEPP;1120
11;ROGALAND;1120;KLEPP;2009;KLEPP;1120
11;ROGALAND;1120;KLEPP;2010;KLEPP;1120
11;ROGALAND;1120;KLEPP;2011;KLEPP;1120
11;ROGALAND;1120;KLEPP;2012;KLEPP;1120
11;ROGALAND;1120;KLEPP;2013;KLEPP;1120
11;ROGALAND;1120;KLEPP;2014;KLEPP;1120
11;ROGALAND;1120;KLEPP;2015;KLEPP;1120
11;ROGALAND;1120;KLEPP;2016;KLEPP;1120
11;ROGALAND;1120;KLEPP;2017;KLEPP;1120
11;ROGALAND;1120;KLEPP;2018;KLEPP;1120
11;ROGALAND;1120;KLEPP;2019;KLEPP;1120
11;ROGALAND;1121;TIME;2002;TIME;1121
11;ROGALAND;1121;TIME;2003;TIME;1121
11;ROGALAND;1121;TIME;2004;TIME;1121
11;ROGALAND;1121;TIME;2005;TIME;1121
11;ROGALAND;1121;TIME;2006;TIME;1121
11;ROGALAND;1121;TIME;2007;TIME;1121
11;ROGALAND;1121;TIME;2008;TIME;1121
11;ROGALAND;1121;TIME;2009;TIME;1121
11;ROGALAND;1121;TIME;2010;TIME;1121
11;ROGALAND;1121;TIME;2011;TIME;1121
11;ROGALAND;1121;TIME;2012;TIME;1121
11;ROGALAND;1121;TIME;2013;TIME;1121
11;ROGALAND;1121;TIME;2014;TIME;1121
11;ROGALAND;1121;TIME;2015;TIME;1121
11;ROGALAND;1121;TIME;2016;TIME;1121
11;ROGALAND;1121;TIME;2017;TIME;1121
11;ROGALAND;1121;TIME;2018;TIME;1121
11;ROGALAND;1121;TIME;2019;TIME;1121
11;ROGALAND;1122;GJESDAL;2002;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2003;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2004;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2005;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2006;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2007;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2008;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2009;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2010;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2011;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2012;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2013;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2014;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2015;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2016;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2017;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2018;GJESDAL;1122
11;ROGALAND;1122;GJESDAL;2019;GJESDAL;1122
11;ROGALAND;1124;SOLA;2002;SOLA;1124
11;ROGALAND;1124;SOLA;2003;SOLA;1124
11;ROGALAND;1124;SOLA;2004;SOLA;1124
11;ROGALAND;1124;SOLA;2005;SOLA;1124
11;ROGALAND;1124;SOLA;2006;SOLA;1124
11;ROGALAND;1124;SOLA;2007;SOLA;1124
11;ROGALAND;1124;SOLA;2008;SOLA;1124
11;ROGALAND;1124;SOLA;2009;SOLA;1124
11;ROGALAND;1124;SOLA;2010;SOLA;1124
11;ROGALAND;1124;SOLA;2011;SOLA;1124
11;ROGALAND;1124;SOLA;2012;SOLA;1124
11;ROGALAND;1124;SOLA;2013;SOLA;1124
11;ROGALAND;1124;SOLA;2014;SOLA;1124
11;ROGALAND;1124;SOLA;2015;SOLA;1124
11;ROGALAND;1124;SOLA;2016;SOLA;1124
11;ROGALAND;1124;SOLA;2017;SOLA;1124
11;ROGALAND;1124;SOLA;2018;SOLA;1124
11;ROGALAND;1124;SOLA;2019;SOLA;1124
11;ROGALAND;1127;RANDABERG;2002;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2003;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2004;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2005;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2006;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2007;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2008;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2009;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2010;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2011;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2012;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2013;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2014;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2015;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2016;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2017;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2018;RANDABERG;1127
11;ROGALAND;1127;RANDABERG;2019;RANDABERG;1127
11;ROGALAND;1130;STRAND;2002;STRAND;1130
11;ROGALAND;1130;STRAND;2003;STRAND;1130
11;ROGALAND;1130;STRAND;2004;STRAND;1130
11;ROGALAND;1130;STRAND;2005;STRAND;1130
11;ROGALAND;1130;STRAND;2006;STRAND;1130
11;ROGALAND;1130;STRAND;2007;STRAND;1130
11;ROGALAND;1130;STRAND;2008;STRAND;1130
11;ROGALAND;1130;STRAND;2009;STRAND;1130
11;ROGALAND;1130;STRAND;2010;STRAND;1130
11;ROGALAND;1130;STRAND;2011;STRAND;1130
11;ROGALAND;1130;STRAND;2012;STRAND;1130
11;ROGALAND;1130;STRAND;2013;STRAND;1130
11;ROGALAND;1130;STRAND;2014;STRAND;1130
11;ROGALAND;1130;STRAND;2015;STRAND;1130
11;ROGALAND;1130;STRAND;2016;STRAND;1130
11;ROGALAND;1130;STRAND;2017;STRAND;1130
11;ROGALAND;1130;STRAND;2018;STRAND;1130
11;ROGALAND;1130;STRAND;2019;STRAND;1130
11;ROGALAND;1133;HJELMELAND;2002;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2003;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2004;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2005;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2006;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2007;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2008;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2009;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2010;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2011;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2012;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2013;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2014;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2015;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2016;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2017;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2018;HJELMELAND;1133
11;ROGALAND;1133;HJELMELAND;2019;HJELMELAND;1133
11;ROGALAND;1134;SULDAL;2002;SULDAL;1134
11;ROGALAND;1134;SULDAL;2003;SULDAL;1134
11;ROGALAND;1134;SULDAL;2004;SULDAL;1134
11;ROGALAND;1134;SULDAL;2005;SULDAL;1134
11;ROGALAND;1134;SULDAL;2006;SULDAL;1134
11;ROGALAND;1134;SULDAL;2007;SULDAL;1134
11;ROGALAND;1134;SULDAL;2008;SULDAL;1134
11;ROGALAND;1134;SULDAL;2009;SULDAL;1134
11;ROGALAND;1134;SULDAL;2010;SULDAL;1134
11;ROGALAND;1134;SULDAL;2011;SULDAL;1134
11;ROGALAND;1134;SULDAL;2012;SULDAL;1134
11;ROGALAND;1134;SULDAL;2013;SULDAL;1134
11;ROGALAND;1134;SULDAL;2014;SULDAL;1134
11;ROGALAND;1134;SULDAL;2015;SULDAL;1134
11;ROGALAND;1134;SULDAL;2016;SULDAL;1134
11;ROGALAND;1134;SULDAL;2017;SULDAL;1134
11;ROGALAND;1134;SULDAL;2018;SULDAL;1134
11;ROGALAND;1134;SULDAL;2019;SULDAL;1134
11;ROGALAND;1135;SAUDA;2002;SAUDA;1135
11;ROGALAND;1135;SAUDA;2003;SAUDA;1135
11;ROGALAND;1135;SAUDA;2004;SAUDA;1135
11;ROGALAND;1135;SAUDA;2005;SAUDA;1135
11;ROGALAND;1135;SAUDA;2006;SAUDA;1135
11;ROGALAND;1135;SAUDA;2007;SAUDA;1135
11;ROGALAND;1135;SAUDA;2008;SAUDA;1135
11;ROGALAND;1135;SAUDA;2009;SAUDA;1135
11;ROGALAND;1135;SAUDA;2010;SAUDA;1135
11;ROGALAND;1135;SAUDA;2011;SAUDA;1135
11;ROGALAND;1135;SAUDA;2012;SAUDA;1135
11;ROGALAND;1135;SAUDA;2013;SAUDA;1135
11;ROGALAND;1135;SAUDA;2014;SAUDA;1135
11;ROGALAND;1135;SAUDA;2015;SAUDA;1135
11;ROGALAND;1135;SAUDA;2016;SAUDA;1135
11;ROGALAND;1135;SAUDA;2017;SAUDA;1135
11;ROGALAND;1135;SAUDA;2018;SAUDA;1135
11;ROGALAND;1135;SAUDA;2019;SAUDA;1135
11;ROGALAND;1144;KVITSØY;2002;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2003;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2004;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2005;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2006;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2007;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2008;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2009;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2010;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2011;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2012;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2013;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2014;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2015;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2016;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2017;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2018;KVITSØY;1144
11;ROGALAND;1144;KVITSØY;2019;KVITSØY;1144
11;ROGALAND;1145;BOKN;2002;BOKN;1145
11;ROGALAND;1145;BOKN;2003;BOKN;1145
11;ROGALAND;1145;BOKN;2004;BOKN;1145
11;ROGALAND;1145;BOKN;2005;BOKN;1145
11;ROGALAND;1145;BOKN;2006;BOKN;1145
11;ROGALAND;1145;BOKN;2007;BOKN;1145
11;ROGALAND;1145;BOKN;2008;BOKN;1145
11;ROGALAND;1145;BOKN;2009;BOKN;1145
11;ROGALAND;1145;BOKN;2010;BOKN;1145
11;ROGALAND;1145;BOKN;2011;BOKN;1145
11;ROGALAND;1145;BOKN;2012;BOKN;1145
11;ROGALAND;1145;BOKN;2013;BOKN;1145
11;ROGALAND;1145;BOKN;2014;BOKN;1145
11;ROGALAND;1145;BOKN;2015;BOKN;1145
11;ROGALAND;1145;BOKN;2016;BOKN;1145
11;ROGALAND;1145;BOKN;2017;BOKN;1145
11;ROGALAND;1145;BOKN;2018;BOKN;1145
11;ROGALAND;1145;BOKN;2019;BOKN;1145
11;ROGALAND;1146;TYSVÆR;2002;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2003;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2004;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2005;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2006;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2007;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2008;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2009;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2010;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2011;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2012;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2013;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2014;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2015;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2016;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2017;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2018;TYSVÆR;1146
11;ROGALAND;1146;TYSVÆR;2019;TYSVÆR;1146
11;ROGALAND;1149;KARMØY;2002;KARMØY;1149
11;ROGALAND;1149;KARMØY;2003;KARMØY;1149
11;ROGALAND;1149;KARMØY;2004;KARMØY;1149
11;ROGALAND;1149;KARMØY;2005;KARMØY;1149
11;ROGALAND;1149;KARMØY;2006;KARMØY;1149
11;ROGALAND;1149;KARMØY;2007;KARMØY;1149
11;ROGALAND;1149;KARMØY;2008;KARMØY;1149
11;ROGALAND;1149;KARMØY;2009;KARMØY;1149
11;ROGALAND;1149;KARMØY;2010;KARMØY;1149
11;ROGALAND;1149;KARMØY;2011;KARMØY;1149
11;ROGALAND;1149;KARMØY;2012;KARMØY;1149
11;ROGALAND;1149;KARMØY;2013;KARMØY;1149
11;ROGALAND;1149;KARMØY;2014;KARMØY;1149
11;ROGALAND;1149;KARMØY;2015;KARMØY;1149
11;ROGALAND;1149;KARMØY;2016;KARMØY;1149
11;ROGALAND;1149;KARMØY;2017;KARMØY;1149
11;ROGALAND;1149;KARMØY;2018;KARMØY;1149
11;ROGALAND;1149;KARMØY;2019;KARMØY;1149
11;ROGALAND;1151;UTSIRA;2002;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2003;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2004;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2005;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2006;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2007;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2008;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2009;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2010;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2011;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2012;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2013;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2014;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2015;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2016;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2017;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2018;UTSIRA;1151
11;ROGALAND;1151;UTSIRA;2019;UTSIRA;1151
11;ROGALAND;1160;VINDAFJORD;2002;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2003;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2004;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2005;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2006;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2007;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2008;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2009;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2010;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2011;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2012;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2013;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2014;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2015;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2016;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2017;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2018;VINDAFJORD;1160
11;ROGALAND;1160;VINDAFJORD;2019;VINDAFJORD;1160
15;MØRE OG ROMSDAL;1505;KRISTIANSUND;2002;KRISTIANSUND;1505
15;MØRE OG ROMSDAL;1505;KRISTIANSUND;2003;KRISTIANSUND;1505
